# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Sep 28 14:40:53 2025
#
# User preference: *
#
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_occdep:      Occultation Depth [%]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
#
disposition,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_trandep,pl_trandur,pl_occdep,pl_rvamp,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,st_dens,st_vsin,st_rotp,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag
CONFIRMED,0.67386200000,,1.57900000,0.14086919,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5236.00,0.920000,0.954000,0.2370,[Fe/H],4.488000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h58m46.29s,74.6928607,+17d16m08.60s,17.2690562,274.86400000,14.1720000,13.3200000,11.3560000,10.9150000,10.8110000,,,,,,10.7390000,10.7700000,10.6950000,9.0840000,12.9345000,,12.2978000,12.903
CONFIRMED,25.76051000000,,3.12400000,0.27870509,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5236.00,0.920000,0.954000,0.2370,[Fe/H],4.488000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h58m46.29s,74.6928607,+17d16m08.60s,17.2690562,274.86400000,14.1720000,13.3200000,11.3560000,10.9150000,10.8110000,,,,,,10.7390000,10.7700000,10.6950000,9.0840000,12.9345000,,12.2978000,12.903
CONFIRMED,3.57232600000,,2.41700000,0.21563067,,,,,,,0,,1.3000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G7,5387.00,0.966000,0.937000,0.1100,[Fe/H],4.435000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h19m48.40s,79.9516586,+21d15m32.98s,21.2591617,199.35400000,12.5920000,11.8650000,10.4020000,10.0290000,9.9500000,,,,,,9.8970000,9.9480000,9.9530000,8.4890000,11.6421000,,11.1344000,11.633
CONFIRMED,3.57232600000,,2.41700000,0.21563067,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5387.00,0.966000,0.937000,0.1100,[Fe/H],4.435000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h19m48.40s,79.9516586,+21d15m32.98s,21.2591617,199.35400000,12.5920000,11.8650000,10.4020000,10.0290000,9.9500000,,,,,,9.8970000,9.9480000,9.9530000,8.4890000,11.6421000,,11.1344000,11.633
CONFIRMED,6.39302500000,,2.27400000,0.20287304,,,,,,,0,,3.7000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G2,5946.00,1.239000,0.945000,-0.2570,[Fe/H],4.227000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h46m56.39s,161.7349738,+01d56m12.14s,1.9367044,606.99200000,13.7380000,13.2870000,12.0340000,11.7170000,11.7170000,15.1927000,14.9002000,13.1157000,13.0536000,13.3944000,11.6270000,11.6700000,11.6130000,8.7960000,13.0091000,,12.6036000,12.991
CONFIRMED,6.39302500000,,2.27400000,0.20287304,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5946.00,1.239000,0.945000,-0.2570,[Fe/H],4.227000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h46m56.39s,161.7349738,+01d56m12.14s,1.9367044,606.99200000,13.7380000,13.2870000,12.0340000,11.7170000,11.7170000,15.1927000,14.9002000,13.1157000,13.0536000,13.3944000,11.6270000,11.6700000,11.6130000,8.7960000,13.0091000,,12.6036000,12.991
CONFIRMED,18.78783900000,,5.09800000,0.45481388,,,,,,,0,,4.7000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G2,5946.00,1.239000,0.945000,-0.2570,[Fe/H],4.227000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h46m56.39s,161.7349738,+01d56m12.14s,1.9367044,606.99200000,13.7380000,13.2870000,12.0340000,11.7170000,11.7170000,15.1927000,14.9002000,13.1157000,13.0536000,13.3944000,11.6270000,11.6700000,11.6130000,8.7960000,13.0091000,,12.6036000,12.991
CONFIRMED,18.78783900000,,5.09800000,0.45481388,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5946.00,1.239000,0.945000,-0.2570,[Fe/H],4.227000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h46m56.39s,161.7349738,+01d56m12.14s,1.9367044,606.99200000,13.7380000,13.2870000,12.0340000,11.7170000,11.7170000,15.1927000,14.9002000,13.1157000,13.0536000,13.3944000,11.6270000,11.6700000,11.6130000,8.7960000,13.0091000,,12.6036000,12.991
REFUTED,0.76001901813,,7.29025894,0.65039446,,,,,9667.9228,2529.02,0,0.18655887,0.6387380,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5690.20,1.659990,,,,4.000000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h32m17.63s,158.0734448,+02d14m16.24s,2.2378452,515.49100000,13.1400000,12.4780000,11.2580000,10.9450000,10.9300000,,,,,,10.8400000,10.8850000,10.8210000,8.9020000,12.3147000,,11.8690000,12.310
REFUTED,0.75997800000,,6.04900000,0.53965656,,,,,,,0,,1.1000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,F9,5690.00,1.541000,0.783000,0.2520,[Fe/H],3.956000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h32m17.63s,158.0734448,+02d14m16.24s,2.2378452,515.49100000,13.1400000,12.4780000,11.2580000,10.9450000,10.9300000,,,,,,10.8400000,10.8850000,10.8210000,8.9020000,12.3147000,,11.8690000,12.310
REFUTED,0.75997800000,,6.04900000,0.53965656,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5690.00,1.541000,0.783000,0.2520,[Fe/H],3.956000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h32m17.63s,158.0734448,+02d14m16.24s,2.2378452,515.49100000,13.1400000,12.4780000,11.2580000,10.9450000,10.9300000,,,,,,10.8400000,10.8850000,10.8210000,8.9020000,12.3147000,,11.8690000,12.310
CONFIRMED,10.00329000000,0.0777000000,2.37000000,0.21143724,,,,,,563.00,0,0.12000000,,,,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,4197.00,0.600000,0.630000,-0.1200,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,16.2260000,14.8550000,12.3670000,11.7470000,11.5710000,18.2414000,15.6865000,14.4931000,14.0941000,13.5349000,11.5250000,11.5560000,11.5280000,8.5770000,14.3403000,,13.5330000,14.409
CONFIRMED,10.00440000000,0.0715000000,1.69000000,0.15077170,,,,,8.9000,,0,,2.8700000,,,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4044.00,0.435000,0.487000,,,4.849000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,16.2260000,14.8550000,12.3670000,11.7470000,11.5710000,18.2414000,15.6865000,14.4931000,14.0941000,13.5349000,11.5250000,11.5560000,11.5280000,8.5770000,14.3403000,,13.5330000,14.409
CONFIRMED,10.00341700000,0.0780000000,2.10000000,0.18734945,,,,0.080000,15.6000,,0,,,,,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,,4014.73,0.569359,0.635026,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,16.2260000,14.8550000,12.3670000,11.7470000,11.5710000,18.2414000,15.6865000,14.4931000,14.0941000,13.5349000,11.5250000,11.5560000,11.5280000,8.5770000,14.3403000,,13.5330000,14.409
CONFIRMED,10.00510000000,,2.29000000,0.20400000,,,,,,,0,0.14820000,2.9232000,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.572000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,16.2260000,14.8550000,12.3670000,11.7470000,11.5710000,18.2414000,15.6865000,14.4931000,14.0941000,13.5349000,11.5250000,11.5560000,11.5280000,8.5770000,14.3403000,,13.5330000,14.409
CONFIRMED,10.00361000000,,2.57000000,0.22928004,,,,,,,0,0.14600000,2.8800000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4077.00,0.620000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,16.2260000,14.8550000,12.3670000,11.7470000,11.5710000,18.2414000,15.6865000,14.4931000,14.0941000,13.5349000,11.5250000,11.5560000,11.5280000,8.5770000,14.3403000,,13.5330000,14.409
CONFIRMED,10.00617969000,,,,,,,,,,0,0.13000000,3.0360000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4120.00,0.684348,0.640000,,,4.573690,2.815226,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,16.2260000,14.8550000,12.3670000,11.7470000,11.5710000,18.2414000,15.6865000,14.4931000,14.0941000,13.5349000,11.5250000,11.5560000,11.5280000,8.5770000,14.3403000,,13.5330000,14.409
CONFIRMED,3.86505300000,,1.16300000,0.10375609,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,3578.00,0.382000,0.374000,-0.0510,[Fe/H],4.847000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m02.65s,154.5110307,+03d41m48.94s,3.6969271,62.38040000,16.7370000,15.1080000,11.2620000,10.6840000,10.4050000,18.6781000,15.9653000,14.5438000,13.6638000,12.6523000,10.2650000,10.1460000,9.9890000,8.5140000,13.9899000,,12.7763000,14.030
CONFIRMED,3.86505300000,,1.16300000,0.10375609,,,,,,,0,,1.6000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,M3,3578.00,0.382000,0.374000,-0.0510,[Fe/H],4.847000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m02.65s,154.5110307,+03d41m48.94s,3.6969271,62.38040000,16.7370000,15.1080000,11.2620000,10.6840000,10.4050000,18.6781000,15.9653000,14.5438000,13.6638000,12.6523000,10.2650000,10.1460000,9.9890000,8.5140000,13.9899000,,12.7763000,14.030
CONFIRMED,6.29309900000,,2.26200000,0.20180247,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4213.00,0.675000,0.870000,-0.0980,[Fe/H],4.719000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h19m57.02s,154.9876040,+03d57m17.38s,3.9548275,200.72700000,15.4160000,14.0140000,11.8670000,11.2660000,11.1060000,17.6098000,15.7155000,15.6566000,13.3458000,13.7481000,11.0420000,11.1020000,11.0430000,7.9800000,13.6941000,,12.9442000,13.716
CONFIRMED,6.29309900000,,2.26200000,0.20180247,,,,,,,0,,1.9000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K7,4213.00,0.675000,0.870000,-0.0980,[Fe/H],4.719000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h19m57.02s,154.9876040,+03d57m17.38s,3.9548275,200.72700000,15.4160000,14.0140000,11.8670000,11.2660000,11.1060000,17.6098000,15.7155000,15.6566000,13.3458000,13.7481000,11.0420000,11.1020000,11.0430000,7.9800000,13.6941000,,12.9442000,13.716
CONFIRMED,17.27474000000,,2.67800000,0.23891557,,,,,,,0,,5.2000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G2,5716.00,1.280000,0.944000,-0.3780,[Fe/H],4.197000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h45m48.46s,161.4519130,+06d25m09.54s,6.4193180,523.05500000,13.6540000,13.0320000,11.7460000,11.4060000,11.3770000,15.0194000,13.8037000,12.9607000,12.8354000,13.3174000,11.3440000,11.3910000,11.5200000,8.7360000,12.8360000,,12.3928000,12.874
CONFIRMED,17.27474000000,,2.67800000,0.23891557,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5716.00,1.280000,0.944000,-0.3780,[Fe/H],4.197000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h45m48.46s,161.4519130,+06d25m09.54s,6.4193180,523.05500000,13.6540000,13.0320000,11.7460000,11.4060000,11.3770000,15.0194000,13.8037000,12.9607000,12.8354000,13.3174000,11.3440000,11.3910000,11.5200000,8.7360000,12.8360000,,12.3928000,12.874
CONFIRMED,33.58997900000,,5.33300000,0.47577921,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5511.00,0.886000,0.784000,-0.1620,[Fe/H],4.439000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h56m45.45s,164.1893864,+09d40m26.21s,9.6739464,246.59900000,13.0800000,12.3050000,10.9770000,10.6290000,10.5810000,15.2777000,12.7979000,12.2068000,12.0391000,13.2616000,10.5160000,10.5670000,10.5220000,8.8920000,12.1520000,,11.6575000,12.124
CONFIRMED,33.59202550000,,9.88421000,0.88181167,,,,,134.8830,949.00,0,0.33520000,6.3850000,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5468.00,0.910000,,,,4.500000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h56m45.45s,164.1893864,+09d40m26.21s,9.6739464,246.59900000,13.0800000,12.3050000,10.9770000,10.6290000,10.5810000,15.2777000,12.7979000,12.2068000,12.0391000,13.2616000,10.5160000,10.5670000,10.5220000,8.8920000,12.1520000,,11.6575000,12.124
CONFIRMED,33.58997900000,,5.33300000,0.47577921,,,,,,,0,,4.9000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5511.00,0.886000,0.784000,-0.1620,[Fe/H],4.439000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h56m45.45s,164.1893864,+09d40m26.21s,9.6739464,246.59900000,13.0800000,12.3050000,10.9770000,10.6290000,10.5810000,15.2777000,12.7979000,12.2068000,12.0391000,13.2616000,10.5160000,10.5670000,10.5220000,8.8920000,12.1520000,,11.6575000,12.124
CONFIRMED,13.11536500000,,2.53000000,0.22571187,,,,,,,0,,2.7000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,M1,3748.00,0.552000,0.552000,0.0050,[Fe/H],4.695000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h41m17.99s,160.3249517,+12d11m28.01s,12.1911149,121.63000000,15.9980000,14.6220000,11.5810000,10.9440000,10.7500000,17.6255000,15.7280000,14.1887000,13.7620000,13.2127000,10.6920000,10.6490000,10.7390000,8.6040000,13.8429000,,12.8475000,13.869
CONFIRMED,13.11536500000,,2.53000000,0.22571187,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,3748.00,0.552000,0.552000,0.0050,[Fe/H],4.695000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h41m17.99s,160.3249517,+12d11m28.01s,12.1911149,121.63000000,15.9980000,14.6220000,11.5810000,10.9440000,10.7500000,17.6255000,15.7280000,14.1887000,13.7620000,13.2127000,10.6920000,10.6490000,10.7390000,8.6040000,13.8429000,,12.8475000,13.869
CONFIRMED,3.43545300000,,3.80600000,0.33954916,,,,,,,0,,2.3000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K0,4927.00,0.765000,1.034000,0.1320,[Fe/H],4.685000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h57m30.24s,164.3759959,+12d32m08.21s,12.5356140,197.23400000,13.8380000,12.8160000,11.0960000,10.6530000,10.5470000,15.9248000,15.2471000,12.6077000,12.4559000,13.5878000,10.4830000,10.5520000,10.5160000,8.9420000,12.5911000,,11.9783000,12.568
CONFIRMED,3.43551130000,,4.18368000,0.37324357,,,,,146.5770,969.00,0,0.25800000,2.1100000,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4870.00,0.800000,,,,4.530000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h57m30.24s,164.3759959,+12d32m08.21s,12.5356140,197.23400000,13.8380000,12.8160000,11.0960000,10.6530000,10.5470000,15.9248000,15.2471000,12.6077000,12.4559000,13.5878000,10.4830000,10.5520000,10.5160000,8.9420000,12.5911000,,11.9783000,12.568
CONFIRMED,3.43547100000,,4.56900000,0.40761958,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4927.00,0.765000,1.034000,0.1320,[Fe/H],4.685000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h57m30.24s,164.3759959,+12d32m08.21s,12.5356140,197.23400000,13.8380000,12.8160000,11.0960000,10.6530000,10.5470000,15.9248000,15.2471000,12.6077000,12.4559000,13.5878000,10.4830000,10.5520000,10.5160000,8.9420000,12.5911000,,11.9783000,12.568
CONFIRMED,22.54940600000,,4.60200000,0.41056365,,,,,,,0,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5784.00,0.961000,0.798000,-0.0380,[Fe/H],4.374000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h23m32.93s,230.8872242,-25d22m14.21s,-25.3706149,85.37510000,10.2540000,9.4650000,8.4310000,8.1630000,8.0330000,,,,,,8.0160000,8.0300000,8.0220000,7.9550000,9.4937900,,9.0460000,9.594
CONFIRMED,22.54940600000,,4.60200000,0.41056365,,,,,,,0,,4.8000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5784.00,0.961000,0.798000,-0.0380,[Fe/H],4.374000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h23m32.93s,230.8872242,-25d22m14.21s,-25.3706149,85.37510000,10.2540000,9.4650000,8.4310000,8.1630000,8.0330000,,,,,,8.0160000,8.0300000,8.0220000,7.9550000,9.4937900,,9.0460000,9.594
CONFIRMED,4.94190700000,,1.28300000,0.11446179,,,,,,,0,,2.9000000,,,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5563.00,0.927000,0.881000,0.0140,[Fe/H],4.450000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.37600000,13.0560000,11.9690000,10.6860000,10.3230000,10.2130000,,,,,,10.1700000,10.2020000,10.2440000,8.6350000,11.9956000,,11.4565000,11.978
